id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,geometry,settlement_key
node/243016239,Чырвонае,Красное,Чырвонае,,Chyrvonae,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9790355 52.5697579),Красное
node/243016241,Чырвоная Паляна,Красная Поляна,Чырвоная Паляна,,Chyrvonaia Paliana,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.92132 52.59885),Красная Поляна
node/243016168,Сялец,Селец,Сялец,Syalyets,Syalyets,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9678783 52.6541711),Селец
node/243016156,Песчанец 2,Песчанец 2,Песчанец 2,,Peschanets 2,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9457 52.6543),Песчанец 2
node/243016236,Фёдараўка,Фёдоровка,Фёдараўка,,Fiodarauka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9044877 52.6422206),Федоровка
node/243013802,Запераходнае,Запереходное,Запераходнае,,Zaperakhodnae,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.807845 52.5745748),Запереходное
node/243013800,Абідземля,Обидемля,Абідземля,,Abidzemlia,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8151646 52.6276859),Обидемля
node/243013736,Загорʼе,Загорье,Загорʼе,,Zagor'e,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7641949 52.6696522),Загорье
node/243013741,Крываль,Криваль,Крываль,,Kryval',hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7547647 52.7027754),Криваль
node/243013739,Крываль,Криваль,Крываль,,Kryval',hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7599852 52.6965246),Криваль
node/243013810,Старая Дуброва,Старая Дуброва,Старая Дуброва,,Staraia Dubrova,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7981496 52.6989101),Старая Дуброва
node/243013776,Новая Дуброва,Новая Дуброва,Новая Дуброва,,Novaia Dubrova,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8073233 52.6792982),Новая Дуброва
node/243016173,Асавец,Осовец,Асавец,Asavyets,Asavyets,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.88158 52.66322),Осовец
node/243016149,Турок,Турок,Турок,,Turok,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.903137 52.663582),Турок
node/243016176,Слабодка,Слободка,Слабодка,Slabodka,Slabodka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.86493 52.68708),Слободка
node/243016182,Дубілаўка,Дубиловка,Дубілаўка,,Dubilauka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8729409 52.6939696),Дубиловка
node/243016140,Зара,Заря,Зара,,Zara,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (27.9038732 52.7406893),Заря
node/243016116,Засмужжа,Засмужье,Засмужжа,,Zasmuzhzha,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (27.883859 52.7412846),Засмужье
node/243016136,Залуг,Залуг,Залуг,,Zalug,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (27.8713923 52.745809),Залуг
node/243016102,Рачэнь,Речень,Рачэнь,,Rachen',village,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (27.8481115 52.7455667),Речень
node/243013730,Падгай,Подгай,Падгай,,Padgai,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8215783 52.7471906),Подгай
node/243013722,Крукава,Крюково,Крукава,,Krukava,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (27.8191981 52.7354055),Крюково
node/243013807,Атраднае,Отрадное,Атраднае,,Atradnae,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7841567 52.7164472),Отрадное
node/243013748,Зарэчкі,Заречки,Зарэчкі,,Zarechki,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7617274 52.7145912),Заречки
node/243013744,Лесаўня,Лесовня,Лесаўня,,Lesaunia,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7461043 52.7082475),Лесовня
node/1470380749,Пагарэлка,Погорелка,Пагарэлка,,Pagarelka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7699684 52.7501048),Погорелка
node/243013768,Дунцы,Дунцы,Дунцы,,Duntsy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7372639 52.7393833),Дунцы
node/243013758,Бярозаўка,Берёзовка,Бярозаўка,,Biarozauka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6646042 52.7450274),Березовка
node/243013746,Камень,Камень,Камень,,Kamen',hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6557999 52.7179172),Камень
node/243013751,Новыя Цярушкі,Новые Терушки,Новыя Цярушкі,,Novyia Tsiarushki,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7359744 52.6981785),Новые Терушки
node/243013733,Новая Грамата,Новая Грамота,Новая Грамата,,Novaia Gramata,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7119527 52.6972129),Новая Грамота
node/243013777,Красны Бераг,Красный Берег,Красны Бераг,,Krasny Berag,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.680473 52.6734147),Красный Берег
node/243014865,Крушнікі,Крушники,Крушнікі,,Krushniki,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5934983 52.6936587),Крушники
node/243014874,Саковічы,Саковичи,Саковічы,,Sakovichy,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6107818 52.7348086),Саковичи
node/243014871,Лістападавічы,Листопадовичи,Лістападавічы,,Listapadavichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5217131 52.7338048),Листопадовичи
node/243009533,Авіны,Авины,Авіны,,Aviny,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4061362 52.7324457),Авины
node/242979033,Старобін,Старобин,Старобін,Starobin,Starobin,town,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4637238 52.7243297),Старобин
node/243009531,Леценец,Летенец,Леценец,,Letsenets,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4630581 52.6778298),Летенец
node/243014910,Мелкавічы,Мелковичи,Мелкавічы,,Melkavichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.545182 52.6634822),Мелковичи
node/243014906,Равецкі Лес,Ровецкий Лес,Равецкі Лес,,Ravetski Les,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5698585 52.6394269),Ровецкий Лес
node/243014894,Камень,Камень,Камень,,Kamen',hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5349129 52.6185738),Камень
node/243014801,Жоўты Брод,Жёлтый Брод,Жоўты Брод,,Zhouty Brod,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5220878 52.6294079),Желтый Брод
node/243014903,Мазуршчына,Мазурщина,Мазуршчына,,Mazurshchyna,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5173408 52.6411062),Мазурщина
node/243009503,Загліннае,Заглинное,Загліннае,,Zaglinnae,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4570429 52.6543288),Заглинное
node/243009500,Новапалескі,Новополесский,Новапалескі,,Novapaleski,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4119126 52.6506188),Новополесский
node/243014814,Яскавічы,Ясковичи,Яскавічы,,Iaskavichy,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5069372 52.572939),Ясковичи
node/243014897,Навасель,Новосель,Навасель,,Navasel',hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5320206 52.6031584),Новосель
node/243014798,Горка,Горка,Горка,,Gorka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5449374 52.5957493),Горка
node/243014791,Морач,Морочь,Морач,,Morach,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5980723 52.5678218),Морочь
node/243014900,Камсамолец,Комсомолец,Камсамолец,,Kamsamolets,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6401493 52.5878706),Комсомолец
node/243014891,Прагрэс,Прогресс,Прагрэс,,Pragres,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6168841 52.6003998),Прогресс
node/243014889,Савецкая Морач,Советская Морочь,Савецкая Морач,,Savetskaia Morach,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5959477 52.5894223),Советская Морочь
node/243014811,Доўгае,Долгое,Доўгае,,Dougae,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.5744023 52.6118555),Долгое
node/243014868,Зялёны Бор,Зелёный Бор,Зялёны Бор,,Zialiony Bor,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6251403 52.6551969),Зеленый Бор
node/243014795,Махнавічы,Махновичи,Махнавічы,,Makhnavichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6280009 52.6197561),Махновичи
node/243013822,Драчава,Драчева,Драчава,,Drachava,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7206513 52.5788198),Драчева
node/243013786,Качава,Кочева,Качава,,Kachava,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7104224 52.5262062),Кочева
node/243014771,Мілевічы,Милевичи,Мілевічы,,Milevichy,village,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.599199 52.466499),Милевичи
node/243014774,Грабава,Грабово,Грабава,,Grabava,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.61165 52.508888),Грабово
node/243014804,Ананчыцы,Ананчицы,Ананчыцы,,Ananchytsy,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.6479807 52.5255328),Ананчицы
node/243014808,Вялікі Лес,Великий Лес,Вялікі Лес,,Vialiki Les,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.4813179 52.5434444),Великий Лес
node/243014777,Беразнякі,Березняки,Беразнякі,Beraznyaki,Beraznyaki,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.504101 52.491562),Березняки
node/243009661,Цімашэвічы,Тимошевичи,Цімашэвічы,,Tsimashevichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.4326 52.40212),Тимошевичи
node/243009667,Палосцевічы,Полостевичи,Палосцевічы,,Palostsevichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.443251 52.37534),Полостевичи
node/243014768,Іёвічы,Иовичи,Іёвічы,,Iiovichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.5247618 52.3970491),Иовичи
node/243014786,Залюцічы,Залютичи,Залюцічы,,Zaliutsichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.5363176 52.4057348),Залютичи
node/243014783,Новыя Залюцічы,Новые Залютичи,Новыя Залюцічы,,Novyia Zaliutsichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.574739 52.400242),Новые Залютичи
node/243014789,Новыя Мілевічы,Новые Милевичи,Новыя Мілевічы,,Novyia Milevichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.60907 52.433109),Новые Милевичи
node/243013816,Пісаравічы,Писаревичи,Пісаравічы,,Pisaravichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8136517 52.4909874),Писаревичи
node/243013783,Даманавічы,Домановичи,Даманавічы,,Damanavichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7740709 52.5180085),Домановичи
node/243013819,Таварышы,Товарищи,Таварышы,,Tavaryshy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.7417818 52.5471124),Товарищи
node/243016217,Скаўшын,Сковшин,Скаўшын,,Skaushyn,village,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8396641 52.5350161),Сковшин
node/243016226,Завыхад,Завыход,Завыхад,,Zavykhad,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8403715 52.556653),Завыход
node/243016229,Рагі,Роги,Рагі,,Ragi,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8726508 52.5139672),Роги
node/243013812,Рог,Рог,Рог,,Rog,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8245172 52.4711847),Рог
node/243016220,Восава,Осово,Восава,,Vosava,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8689387 52.4771351),Осово
node/243016202,Краснае Возера,Красное Озеро,Краснае Возера,,Krasnae Vozera,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.8963746 52.4673577),Красное Озеро
node/243016211,Заброддзе,Забродье,Заброддзе,,Zabroddze,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9211112 52.4913256),Забродье
node/243016214,Забярэзінец,Заберезинец,Забярэзінец,,Zabiarezinets,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (27.9416001 52.5365342),Заберезинец
node/243016232,Абоз,Обоз,Абоз,,Aboz,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,POINT (28.0076237 52.5264119),Обоз
node/243020887,Пасталы,Постолы,Пасталы,,Pastaly,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.0328167 52.4903252),Постолы
node/243016223,Буда,Буда,Буда,,Buda,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.0034673 52.5027219),Буда
node/243020890,Лутоўе,Лутовье,Лутоўе,,Lutoue,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.015141 52.478081),Лутовье
node/243020893,Хвойка,Хвойка,Хвойка,,Khvoika,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.065689 52.477482),Хвойка
node/243020777,Дзякавічы,Дяковичи,Дзякавічы,,Dziakavichy,village,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.0213973 52.4497307),Дяковичи
node/243016198,Ляхавічы,Ляховичи,Ляхавічы,,Liakhavichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.91102 52.382549),Ляховичи
node/243016208,Пухавічы,Пуховичи,Пухавічы,,Pukhavichy,village,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (27.9653564 52.3764508),Пуховичи
node/243020896,Вятчынская Рудня,Ветчинская Рудня,Вятчынская Рудня,,Viatchynskaia Rudnia,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.1393332 52.3982893),Ветчинская Рудня
node/243020774,Вятчын,Ветчин,Вятчын,,Viatchyn,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.161051 52.444351),Ветчин
node/243019315,Бярозаўка,Берёзовка,Бярозаўка,Byarosawka,Byarosawka,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,POINT (28.2780722 52.3890026),Березовка
node/243023501,Бобрык,Бобрик,Бобрык,,Bobryk,hamlet,Belarus,BY002,Gomel,BY002015,Petrikov,POINT (28.39168 52.398338),Бобрик
node/243019313,Белы Пераезд,Белый Переезд,Белы Пераезд,,Bely Peraezd,hamlet,Belarus,BY002,Gomel,BY002015,Petrikov,POINT (28.321119 52.445808),Белый Переезд
node/243019224,Замосце,Замостье,Замосце,,Zamostse,hamlet,Belarus,BY002,Gomel,BY002015,Petrikov,POINT (28.339491 52.46804),Замостье
node/243019226,Дворышча,Дворище,Дворышча,,Dvoryshcha,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.3295752 52.5325527),Дворище
node/243019232,Вялікія Гарадзяцічы,Большие Городятичи,Вялікія Гарадзяцічы,,Vialikiia Garadziatsichy,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.3630013 52.5240496),Большие Городятичи
node/2926851683,Прыклінец,Приклинец,Прыклінец,,Pryklinets,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.3768768 52.5318158),Приклинец
node/243019235,Малыя Гарадзяцічы,Малые Городятичи,Малыя Гарадзяцічы,,Malyia Garadziatsichy,village,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.324129 52.545368),Малые Городятичи
node/243019238,Калінаўка,Калиновка,Калінаўка,,Kalinauka,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.237573 52.5777472),Калиновка
node/243019245,Дворышча,Дворище,Дворышча,,Dvoryshcha,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.232715 52.5872202),Дворище
node/243020874,Нежын,Нежин,Нежын,,Nezhyn,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.16019 52.63679),Нежин
node/243020923,Куценка,Кутенка,Куценка,,Kutsenka,hamlet,Belarus,BY004,Minsk,BY004009,Lyuban,POINT (28.1131147 52.6596706),Кутенка
