X,Y,fid,id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,settlement_key
5692414.4997809,3431258.63246417,10336,node/243044226,Падроўнае,Подровное,Падроўнае,,Padrounae,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Подровное
5694320.45522491,3431215.55417598,10337,node/243044225,Калінін,Калинин,Калінін,,Kalinin,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Калинин
5691258.76866741,3424361.82842985,10340,node/243043159,Бярозаўка,Берёзовка,Бярозаўка,Byarosawka,Byarosawka,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Березовка
5692016.90808291,3428022.1926279,10341,node/243044215,Стражынскі,Стражинский,Стражынскі,,Strazhynski,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Стражинский
5687982.20031199,3423724.16195082,10343,node/243043096,Андрэеўка,Андреевка,Андрэеўка,,Andreeuka,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Андреевка
5685672.82085162,3423736.2036847,10344,node/243043158,Грудское,Грудское,Грудское,,Grudskoe,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Грудское
5679830.35019529,3427311.96536367,10348,node/243043153,Прудзішча,Прудище,Прудзішча,,Prudzishcha,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Прудище
5681809.50830075,3423922.69052916,10349,node/243043157,Перавалока,Переволока,Перавалока,,Peravaloka,village,Belarus,BY002,Gomel,BY002016,Rechitsa,Переволока
5674761.02609813,3424977.43245889,10350,node/243034041,Каравацічы,Короватичи,Каравацічы,,Karavatsichy,village,Belarus,BY002,Gomel,BY002016,Rechitsa,Короватичи
5676748.82105722,3427196.29225553,10351,node/243034058,Цішкаўка,Тишковка,Цішкаўка,,Tsishkauka,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Тишковка
5676527.46603736,3431525.90842553,10353,node/243033944,Асавок,Осовок,Асавок,,Asavok,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Осовок
5679599.12532465,3437495.29241722,10358,node/243043139,Антопаль,Антополь,Антопаль,Antopal,Antopal,hamlet,Belarus,BY002,Gomel,BY002016,Rechitsa,Антополь
5738543.78608437,3463392.99378325,10371,node/243044996,Ярохава,Ерохово,Ярохава,,Iarokhava,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Ерохово
5742860.14068902,3473108.93005257,10379,node/243044542,Марʼіна,Марьино,Марʼіна,,Mar'ina,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Марьино
5736015.11454103,3476128.75941214,10382,node/243044980,Рудня Споніцкая,Рудня Споницкая,Рудня Споніцкая,,Rudnia Sponitskaia,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Рудня Споницкая
5739237.4344056,3478570.98539768,10383,node/243044986,Тарасаўка,Тарасовка,Тарасаўка,,Tarasauka,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Тарасовка
5738506.557285,3475120.83074573,10384,node/243044972,Тумарын,Тумарин,Тумарын,,Tumaryn,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Тумарин
5741655.99462574,3501086.5199404,10391,node/243044513,Глыбаўка,Глыбовка,Глыбаўка,,Glybauka,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Глыбовка
5742433.93690386,3504077.80683777,10392,node/243044520,Рудня Стаўбунская,Рудня Столбунская,Рудня Стаўбунская,,Rudnia Staubunskaia,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Рудня Столбунская
5738502.52854037,3502916.209341,10393,node/243044501,Някрасава,Некрасово,Някрасава,,Niakrasava,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Некрасово
5717445.71948751,3491201.91398668,10394,node/243046573,Аднаполле,Однополье,Аднаполле,,Adnapolle,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Однополье
5714540.00656268,3486769.91069759,10395,node/243046571,Барчанкі,Борченки,Барчанкі,,Barchanki,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Борченки
5720127.4066295,3485700.37630915,10398,node/243046567,Раманаў Лес,Романов Лес,Раманаў Лес,,Ramanau Les,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Романов Лес
5721556.91231913,3484604.18256819,10399,node/243046818,Ягаднае,Ягодное,Ягаднае,,Iagadnae,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Ягодное
5724103.92095613,3482984.973871,10400,node/243046577,Ляды,Ляды,Ляды,,Liady,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Ляды
5726073.6811387,3484050.17867568,10401,node/243044932,Навасёлкі,Новосёлки,Навасёлкі,Navasiolki,Navasiolki,village,Belarus,BY002,Gomel,BY002019,Vetka,Новоселки
5725691.13775553,3478035.55909016,10404,node/243046578,Новае Жыццё,Новая Жизнь,Новае Жыццё,Novaye Zhyzzyo,Novaye Zhyzzyo,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Новая Жизнь
5724824.25975642,3479239.9697415,10405,node/243046579,Новы Мір,Новый Мир,Новы Мір,,Novy Mir,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Новый Мир
5723979.6645067,3480279.93531594,10407,node/243046576,Кунтараўка,Кунторовка,Кунтараўка,,Kuntarauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Кунторовка
5720652.89378104,3480962.45189243,10408,node/243046830,Баркі,Борки,Баркі,Barki,Barki,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Борки
5718456.11322942,3476341.40566424,10409,node/243046831,Клімаўскі,Климовский,Клімаўскі,,Klimauski,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,Климовский
5714028.24827647,3484920.80811886,10419,node/243046592,Новіны,Новины,Новіны,Noviny,Noviny,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Новины
5710698.02724138,3483610.52262192,10420,node/243046221,Северны,Северный,Северны,,Severny,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Северный
5710390.10129818,3484180.84411889,10421,node/1217321095,Зімнік,Зимник,Зімнік,,Zimnik,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Зимник
5711913.17624137,3481390.81439231,10422,node/243046265,Падсямёнаўка,Подсемёновка,Падсямёнаўка,,Padsiamionauka,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Подсеменовка
5711257.29254977,3480332.67482598,10424,node/243046264,Макаўе,Маковье,Макаўе,,Makaue,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Маковье
5705094.84779459,3487015.0335414,10440,node/243046272,Пыцькаўка,Пытьковка,Пыцькаўка,,Pyts'kauka,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Пытьковка
5706879.19397607,3485642.46190551,10441,node/243046270,Акцябр,Октябрь,Акцябр,,Aktsiabr,village,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Октябрь
5707970.57667816,3484244.713767,10443,node/243046274,Красны Акцябр,Красный Октябрь,Красны Акцябр,,Krasny Aktsiabr,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Красный Октябрь
5711674.48065449,3486102.58236173,10445,node/243046591,Аляксандраўка,Александровка,Аляксандраўка,Alyaxandrawka,Alyaxandrawka,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Александровка
5712327.06907238,3487003.19615754,10446,node/243046574,Чараты,Чароты,Чараты,,Charaty,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Чароты
5703787.61586216,3490893.60183993,10454,node/243046227,Ліпа,Липа,Ліпа,,Lipa,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Липа
5705159.84267683,3494612.59801,10455,node/243046233,Рудня Дудзіцкая,Рудня Дудичская,Рудня Дудзіцкая,,Rudnia Dudzitskaia,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Рудня Дудичская
5705218.8013025,3502025.19749785,10456,node/243046073,Сойкі,Сойки,Сойкі,,Soiki,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Сойки
5706974.42736819,3502094.48381271,10457,node/243046070,Навухавічы,Науховичи,Навухавічы,,Navukhavichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Науховичи
5703638.26671506,3502821.56190597,10458,node/243046049,Мядзвежжа,Медвежье,Мядзвежжа,,Miadzvezhzha,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Медвежье
5702566.31141413,3503853.86290119,10459,node/243046051,Залаўе,Залавье,Залаўе,,Zalaue,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Залавье
5702890.90917757,3501883.07902518,10460,node/243046052,Крутое,Крутое,Крутое,,Krutoe,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Крутое
5703370.56836838,3500115.76780492,10461,node/243046234,Лукомскія Паплавы,Лукомские Поплавы,Лукомскія Паплавы,,Lukomskiia Paplavy,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Лукомские Поплавы
5698259.09223801,3513211.15072538,10468,node/243046062,Глыбочыца,Глубочица,Глыбочыца,,Glybochytsa,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Глубочица
5700072.18570441,3509528.74125086,10469,node/243046069,Куракі,Кураки,Куракі,,Kuraki,hamlet,Belarus,BY002,Gomel,BY002002,Buda-Koshelevo,Кураки
5701502.7409749,3511677.7058215,10470,node/243046024,Юны,Юнный,Юны,,Iuny,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Юнный
5700889.97058038,3511197.75008868,10471,node/243046066,Сапрыкі,Саприки,Сапрыкі,,Sapryki,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Саприки
5700736.65441311,3513126.98349266,10472,node/4075657891,Гарадок,Городок,Гарадок,Haradok,Haradok,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Городок
5700826.06758299,3514343.87514874,10473,node/243046026,Пакроўскі,Покровский,Пакроўскі,,Pakrouski,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Покровский
5704541.54664529,3508500.87399508,10479,node/243046072,Новыя Малынічы,Новые Малыничи,Новыя Малынічы,,Novyia Malynichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Новые Малыничи
5703818.36623779,3505874.615241,10480,node/243046074,Ніўкі,Нивки,Ніўкі,Nivki,Nivki,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Нивки
5706127.94867081,3506391.04601802,10481,node/243046601,Старыя Малынічы,Старые Малыничи,Старыя Малынічы,,Staryia Malynichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Старые Малыничи
5706549.86732094,3507349.24776826,10482,node/243046599,Сярэднія Малынічы,Средние Малыничи,Сярэднія Малынічы,,Siaredniia Malynichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Средние Малыничи
5713693.11670529,3514693.87823593,10486,node/243046627,Куклічы,Кукличи,Куклічы,,Kuklichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Кукличи
5715132.76334849,3511855.99172633,10487,node/243046604,Добрынь,Добрынь,Добрынь,,Dobryn',hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Добрынь
5713161.97820695,3507327.69267992,10488,node/243046600,Гарадоўка,Городовка,Гарадоўка,,Garadouka,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Городовка
5709588.33240731,3502663.32354374,10490,node/243046610,Іванаўка,Ивановка,Іванаўка,,Ivanauka,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Ивановка
5720928.00866429,3507951.84430405,10491,node/243044937,Навілаўка,Новиловка,Навілаўка,,Navilauka,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Новиловка
5729210.0484347,3512097.18946552,10492,node/243044514,Нінэль,Нинель,Нінэль,,Ninel',hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Нинель
5737148.14718202,3504202.39367638,10494,node/243044505,Жалезнікі,Железники,Жалезнікі,,Zhalezniki,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Железники
5734926.93548361,3511804.68355851,10498,node/243044492,Чамярня,Чемерня,Чамярня,,Chamiarnia,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Чемерня
5731721.46869663,3511308.96766777,10500,node/243044516,Глухаўка,Глуховка,Глухаўка,,Glukhauka,hamlet,Belarus,BY002,Gomel,BY002019,Vetka,Глуховка
5729182.24312395,3516487.01382549,10501,node/243044491,Дарынполле,Даринполье,Дарынполле,,Darynpolle,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Даринполье
5729124.93136201,3517781.73713057,10502,node/243044490,Новаміхайлаўка,Новомихайловка,Новаміхайлаўка,,Novamikhailauka,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Новомихайловка
5725218.34360256,3520064.10822903,10509,node/243044910,Усошнае,Усошное,Усошнае,,Usoshnae,village,Belarus,BY002,Gomel,BY002003,Chechersk,Усошное
5724426.87706349,3520429.32625408,10510,node/243044909,Гацкое,Гацкое,Гацкое,,Gatskoe,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Гацкое
5719231.70486933,3512513.39754114,10514,node/243044940,Покаць,Покоть,Покаць,,Pokats',hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Покоть
5719636.01812328,3516950.37513509,10515,node/243044895,Іванаўка,Ивановка,Іванаўка,,Ivanauka,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Ивановка
5721756.76878941,3518999.46010651,10516,node/243044900,Рудня Нісімкавіцкая,Рудня Нисимковичская,Рудня Нісімкавіцкая,,Rudnia Nisimkavitskaia,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Рудня Нисимковичская
5720204.34786523,3521583.25345276,10517,node/243044898,Нісімкавічы,Нисимковичи,Нісімкавічы,,Nisimkavichy,village,Belarus,BY002,Gomel,BY002003,Chechersk,Нисимковичи
5718888.09256428,3523179.39810027,10518,node/243044889,Гаёк,Гаёк,Гаёк,,Gaiok,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Гаек
5718783.47004035,3524014.2501848,10519,node/243044888,Ключавы,Ключевой,Ключавы,,Kliuchavy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Ключевой
5719552.66694021,3526967.82006855,10520,node/243044911,Валосавічы,Волосовичи,Валосавічы,,Valosavichy,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Волосовичи
5722773.82293746,3524072.052714,10521,node/243044886,Яміцкі,Ямицкий,Яміцкі,,Iamitski,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Ямицкий
5728374.72980977,3525917.74731894,10522,node/243044497,Высокая Грыва,Высокая Грива,Высокая Грыва,,Vysokaia Gryva,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Высокая Грива
5723521.12100061,3537709.69537967,10523,node/243044473,Палессе,Полесье,Палессе,,Palesse,village,Belarus,BY002,Gomel,BY002003,Chechersk,Полесье
5724436.96114596,3536931.25823545,10524,node/243044493,Балсуны,Болсуны,Балсуны,,Balsuny,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Болсуны
5725768.71968538,3538595.85193958,10525,node/243044474,Новая Вёска,Новая Деревня,Новая Вёска,Novaya Vyoska,Novaya Vyoska,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Новая Деревня
5725916.83388541,3539625.82879272,10526,node/243044468,Барсукі,Барсуки,Барсукі,Barsuki,Barsuki,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Барсуки
5726893.59747782,3543476.81815134,10527,node/243044469,Баравая,Боровая,Баравая,Baravaya,Baravaya,hamlet,Belarus,BY006,Mogilev,BY006014,Krasnopole,Боровая
5720441.518744,3539930.43982085,10528,node/243044483,Камунар,Коммунар,Камунар,,Kamunar,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Коммунар
5719864.86816478,3534009.39312563,10529,node/243044914,Перадавік,Передовик,Перадавік,,Peradavik,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Передовик
5714493.00887449,3521983.52926301,10534,node/243044899,Томіна,Томино,Томіна,,Tomina,hamlet,Belarus,BY002,Gomel,BY002003,Chechersk,Томино
